55459,Bird Cage,Toy,67.40,83,17.40,Aquamarine,Small,Quimm,Glass,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,1.60,283,2014-04-06,2027-04-22
55460,Bird Cage,Cage,61.81,91,16.80,Teal,Small,Buzzdog,Rubber,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",4.70,862,2019-03-03,2027-01-07
55461,Bird Cage,Food,19.64,41,16.20,Red,Medium,Chatterbridge,Vinyl,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",4.40,387,2015-10-05,2030-10-02
55462,Cat Toy,Cage,96.85,83,5.10,Violet,Medium,Yata,Plexiglass,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4.40,651,2016-11-30,2026-06-25
55463,Bird Cage,Toy,81.30,72,31.10,Purple,Large,Voonyx,Rubber,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",1.80,202,2016-09-06,2028-04-07
55464,Dog Food,Food,91.58,68,6.50,Fuscia,Medium,Quaxo,Rubber,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1.30,780,2013-11-05,2023-01-04
55465,Dog Food,Food,90.27,30,14.30,Blue,Medium,Voonte,Vinyl,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3.90,331,2018-05-06,2029-04-13
55466,Dog Food,Cage,37.97,12,29.20,Khaki,Medium,Skinte,Rubber,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",1.10,967,2013-07-10,2028-08-30
55467,Cat Toy,Toy,97.26,26,28.90,Blue,Medium,Buzzshare,Stone,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",2.10,193,2017-12-01,2029-11-14
55468,Dog Food,Toy,33.93,64,32.70,Turquoise,Medium,Rhynoodle,Stone,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2.00,536,2016-09-13,2030-12-26
55469,Dog Food,Toy,34.82,73,30.30,Pink,Small,Yamia,Aluminum,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2.70,12,2016-01-05,2024-12-29
55470,Dog Food,Cage,59.59,62,17.20,Yellow,Large,Edgepulse,Wood,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3.20,194,2015-07-24,2029-01-14
55471,Cat Toy,Cage,52.96,83,38.60,Green,Small,Myworks,Brass,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",4.40,29,2014-11-24,2026-11-04
55472,Bird Cage,Toy,39.78,71,33.90,Violet,Medium,Zooxo,Steel,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1.90,33,2015-08-25,2028-02-01
55473,Cat Toy,Toy,73.45,27,3.20,Purple,Small,Blogtags,Vinyl,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",1.30,444,2020-10-10,2030-09-19
55474,Cat Toy,Cage,57.94,36,49.80,Crimson,Large,Vidoo,Vinyl,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",3.10,2,2016-03-20,2023-07-11
55475,Bird Cage,Toy,56.48,68,1.90,Mauv,Medium,Youbridge,Wood,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",3.90,513,2015-03-11,2025-06-21
55476,Bird Cage,Cage,53.94,97,39.90,Indigo,Large,Voolia,Plastic,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",4.00,758,2010-05-27,2028-10-16
55477,Dog Food,Toy,97.04,70,7.30,Yellow,Medium,Yodel,Steel,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",1.40,388,2017-08-28,2027-05-21
55478,Cat Toy,Toy,93.17,23,46.00,Pink,Large,Oyondu,Plexiglass,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",2.00,94,2016-08-27,2030-02-07
55479,Bird Cage,Food,15.41,87,29.40,Orange,Large,Babbleblab,Glass,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",4.50,926,2010-10-07,2023-03-20
55480,Cat Toy,Toy,99.97,86,31.40,Red,Large,Yombu,Plastic,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1.80,584,2018-08-03,2025-05-25
55481,Bird Cage,Toy,27.44,97,18.00,Maroon,Medium,Feednation,Vinyl,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",4.80,60,2022-11-26,2027-02-12
55482,Cat Toy,Toy,23.03,27,29.50,Mauv,Small,Feedbug,Plastic,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3.70,532,2010-01-24,2028-05-01
55483,Dog Food,Cage,7.32,80,0.30,Khaki,Medium,Linkbuzz,Plastic,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,4.70,349,2019-08-12,2025-05-20
55571,Dog Food,Food,4.68,37,40.40,Pink,Small,Youspan,Plexiglass,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",2.90,562,2011-07-10,2026-09-08
55484,Cat Toy,Food,64.49,78,15.20,Khaki,Small,Pixope,Glass,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",4.20,574,2013-03-09,2029-05-01
55485,Bird Cage,Food,36.37,43,36.10,Mauv,Medium,Livetube,Rubber,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2.80,508,2010-12-08,2026-02-13
55486,Bird Cage,Toy,74.60,61,47.40,Khaki,Medium,Skimia,Granite,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",3.90,854,2011-02-14,2027-09-25
55487,Bird Cage,Cage,71.02,70,35.90,Fuscia,Large,Zoomlounge,Glass,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",1.80,343,2013-03-04,2026-11-05
55488,Cat Toy,Toy,54.78,88,10.40,Fuscia,Medium,Trilia,Steel,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2.50,323,2016-12-30,2030-04-18
55489,Bird Cage,Food,2.59,74,35.50,Puce,Large,Divavu,Steel,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",3.70,6,2014-07-07,2025-04-27
55490,Bird Cage,Toy,13.00,67,24.60,Yellow,Medium,Voonix,Plastic,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",2.10,395,2020-03-21,2029-05-16
55491,Cat Toy,Cage,75.30,67,23.30,Maroon,Large,Dynava,Steel,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1.80,732,2019-01-24,2024-02-16
55492,Bird Cage,Cage,65.27,87,21.00,Aquamarine,Medium,Voomm,Aluminum,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,2.90,127,2012-05-12,2028-10-14
55493,Bird Cage,Toy,24.09,84,47.10,Crimson,Large,Quatz,Rubber,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",2.90,933,2022-05-04,2025-06-22
55494,Cat Toy,Cage,13.10,26,32.20,Green,Large,Zoomzone,Wood,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1.30,291,2020-07-22,2030-12-06
55495,Bird Cage,Toy,78.84,93,28.20,Purple,Medium,Youtags,Granite,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,3.80,713,2020-12-04,2027-10-22
55496,Bird Cage,Toy,39.24,41,21.10,Goldenrod,Medium,Plambee,Plexiglass,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1.80,250,2020-09-22,2025-12-27
55497,Dog Food,Toy,37.20,16,23.70,Yellow,Large,Zoonder,Aluminum,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1.60,526,2011-10-26,2024-04-21
55498,Cat Toy,Food,55.67,79,18.10,Mauv,Large,Thoughtbeat,Brass,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",3.50,909,2010-05-24,2027-03-13
55499,Cat Toy,Cage,14.38,20,49.70,Green,Medium,Jabbersphere,Rubber,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",4.40,486,2022-01-02,2028-07-16
55500,Bird Cage,Food,55.89,3,49.90,Goldenrod,Small,Cogidoo,Stone,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",4.60,879,2011-12-01,2027-12-26
55501,Dog Food,Cage,95.62,51,0.90,Blue,Medium,Gabtype,Glass,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",3.20,413,2016-10-02,2026-06-08
55502,Cat Toy,Food,60.94,44,32.70,Mauv,Small,Thoughtblab,Rubber,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",3.60,970,2022-08-27,2025-07-09
55503,Bird Cage,Food,64.42,66,20.70,Fuscia,Small,Dabfeed,Wood,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",2.60,313,2013-07-03,2023-06-03
55504,Bird Cage,Food,67.47,74,46.90,Puce,Small,Bubbletube,Wood,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",1.90,81,2011-07-21,2024-08-29
55506,Dog Food,Cage,28.15,76,40.10,Red,Small,Photobean,Glass,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",2.10,482,2013-02-25,2024-03-15
55507,Dog Food,Toy,32.62,37,7.00,Fuscia,Medium,Vipe,Aluminum,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,2.60,761,2013-01-03,2028-01-02
55508,Cat Toy,Food,63.89,93,32.00,Crimson,Medium,Wikivu,Glass,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",1.80,295,2019-09-13,2026-03-08
55509,Bird Cage,Toy,92.84,73,30.80,Fuscia,Small,Plajo,Brass,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,3.80,641,2016-07-16,2027-10-02
55510,Dog Food,Food,87.42,67,4.00,Yellow,Medium,Livefish,Vinyl,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2.80,696,2011-08-22,2027-05-04
55511,Dog Food,Cage,69.41,92,29.00,Indigo,Large,Realbridge,Granite,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1.10,738,2021-03-18,2025-04-15
55512,Dog Food,Food,13.27,49,10.90,Goldenrod,Medium,Gigazoom,Plastic,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",3.80,949,2012-11-10,2028-02-06
55513,Dog Food,Food,67.01,33,39.70,Violet,Small,Zooxo,Plastic,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",4.70,46,2019-05-22,2026-02-20
55514,Cat Toy,Toy,75.15,53,1.00,Turquoise,Small,Topdrive,Plexiglass,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",1.00,506,2010-05-09,2027-06-24
55515,Bird Cage,Toy,72.75,43,1.50,Mauv,Large,Zoombox,Wood,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",3.70,122,2020-03-07,2026-01-01
55516,Bird Cage,Food,88.92,25,43.60,Goldenrod,Small,Skajo,Plexiglass,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2.90,705,2017-12-04,2023-12-31
55517,Bird Cage,Food,7.28,92,22.70,Maroon,Medium,Realcube,Vinyl,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,3.60,56,2021-08-14,2027-03-29
55518,Cat Toy,Food,33.60,25,42.90,Goldenrod,Small,Nlounge,Plexiglass,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3.00,937,2015-12-15,2028-03-30
55519,Dog Food,Food,15.57,49,2.10,Fuscia,Medium,Shufflester,Glass,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3.00,648,2015-06-18,2028-06-05
55520,Cat Toy,Toy,79.13,21,17.20,Red,Large,Zooxo,Steel,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",2.00,343,2017-08-03,2028-06-20
55521,Cat Toy,Food,13.03,50,15.20,Aquamarine,Small,Kwilith,Rubber,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2.10,813,2012-05-21,2029-07-15
55522,Bird Cage,Cage,7.51,95,48.00,Turquoise,Medium,Voonyx,Steel,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",4.50,450,2019-12-25,2029-11-30
55523,Dog Food,Cage,11.68,79,12.70,Green,Large,Demivee,Plastic,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1.70,965,2017-11-11,2028-10-26
55524,Bird Cage,Food,64.54,5,40.30,Blue,Large,Gabvine,Plastic,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",4.80,525,2017-09-26,2029-11-13
55525,Bird Cage,Toy,47.47,40,2.00,Fuscia,Medium,Cogidoo,Vinyl,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4.50,50,2010-09-26,2027-02-22
55526,Bird Cage,Cage,67.18,65,25.60,Indigo,Medium,Jabbersphere,Glass,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",3.00,854,2017-10-05,2029-07-03
55527,Dog Food,Cage,81.98,23,10.10,Aquamarine,Medium,Lazzy,Glass,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3.70,426,2020-01-16,2026-04-08
55528,Dog Food,Toy,13.59,67,12.60,Khaki,Medium,Tazzy,Stone,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1.30,259,2015-02-13,2028-11-05
55529,Dog Food,Toy,55.50,82,37.70,Purple,Medium,Oyondu,Wood,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",4.10,387,2018-06-03,2026-05-30
55530,Bird Cage,Cage,94.06,96,47.90,Blue,Large,Pixonyx,Plexiglass,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2.00,695,2017-02-21,2025-06-29
55531,Cat Toy,Cage,7.23,85,25.20,Crimson,Large,Pixonyx,Brass,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",4.30,747,2021-11-20,2029-01-29
55532,Bird Cage,Cage,94.19,51,30.80,Mauv,Large,Jayo,Plexiglass,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2.60,999,2022-02-26,2023-12-24
55533,Dog Food,Cage,15.97,3,16.50,Yellow,Medium,Youspan,Brass,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2.20,561,2016-07-08,2030-01-18
